20181109153205.177,10.0.4.12,5001,10.0.2.6,32906,3,185.0-186.0,610050,4880400,3.370,33,448,7.366,0,323.456,1.592,90072.345,3604.966
20181109153206.163,10.0.4.12,5001,10.0.2.6,32906,3,186.0-187.0,612990,4903920,2.124,34,451,7.539,0,324.224,1.592,90072.345,3586.198
20181109153207.169,10.0.4.12,5001,10.0.2.6,32906,3,187.0-188.0,595350,4762800,3.360,31,436,7.110,0,324.952,1.592,90072.345,3568.248
20181109153208.185,10.0.4.12,5001,10.0.2.6,32906,3,188.0-189.0,621810,4974480,3.353,33,456,7.237,0,325.697,1.592,90072.345,3549.785
20181109153209.160,10.0.4.12,5001,10.0.2.6,32906,3,189.0-190.0,596820,4774560,2.680,32,438,7.306,0,326.399,1.592,90072.345,3532.332
20181109153210.176,10.0.4.12,5001,10.0.2.6,32906,3,190.0-191.0,612990,4903920,3.454,33,450,7.333,0,327.103,1.592,90072.345,3514.670
20181109153211.161,10.0.4.12,5001,10.0.2.6,32906,3,191.0-192.0,608580,4868640,1.918,31,445,6.966,0,327.790,1.592,90072.345,3497.395
20181109153212.167,10.0.4.12,5001,10.0.2.6,32906,3,192.0-193.0,599760,4798080,3.280,33,441,7.483,0,328.454,1.592,90072.345,3480.617
20181109153213.192,10.0.4.12,5001,10.0.2.6,32906,3,193.0-194.0,621810,4974480,3.283,33,456,7.237,0,329.129,1.592,90072.345,3463.475
20181109153214.158,10.0.4.12,5001,10.0.2.6,32906,3,194.0-195.0,592410,4739280,2.967,32,435,7.356,0,329.758,1.592,90072.345,3447.377
20181109153215.183,10.0.4.12,5001,10.0.2.6,32906,3,195.0-196.0,617400,4939200,3.362,33,453,7.285,0,330.402,1.592,90072.345,3430.836
20181109153216.159,10.0.4.12,5001,10.0.2.6,32906,3,196.0-197.0,605640,4845120,2.005,31,443,6.998,0,331.025,1.592,90072.345,3414.839
20181109153217.174,10.0.4.12,5001,10.0.2.6,32906,3,197.0-198.0,602700,4821600,3.265,33,443,7.449,0,331.629,1.592,90072.345,3399.141
20181109153218.160,10.0.4.12,5001,10.0.2.6,32906,3,198.0-199.0,617400,4939200,1.910,34,454,7.489,0,332.241,1.592,90072.345,3383.281
20181109153219.166,10.0.4.12,5001,10.0.2.6,32906,3,199.0-200.0,593880,4751040,3.227,31,435,7.126,0,332.816,1.592,90072.345,3368.234
20181109153220.182,10.0.4.12,5001,10.0.2.6,32906,3,200.0-201.0,620340,4962720,3.451,34,456,7.456,0,333.406,1.592,90072.345,3352.728
20181109153221.157,10.0.4.12,5001,10.0.2.6,32906,3,201.0-202.0,601230,4809840,2.203,30,439,6.834,0,333.970,1.592,90072.345,3337.903
20181109153222.173,10.0.4.12,5001,10.0.2.6,32906,3,202.0-203.0,607110,4856880,3.357,34,447,7.606,0,334.526,1.592,90072.345,3323.131
20181109153223.158,10.0.4.12,5001,10.0.2.6,32906,3,203.0-204.0,614460,4915680,1.923,33,451,7.317,0,335.082,1.592,90072.345,3308.377
20181109153224.164,10.0.4.12,5001,10.0.2.6,32906,3,204.0-205.0,595350,4762800,3.452,32,437,7.323,0,335.610,1.592,90072.345,3294.268
20181109153225.190,10.0.4.12,5001,10.0.2.6,32906,3,205.0-206.0,621810,4974480,3.386,33,456,7.237,0,336.151,1.592,90072.345,3279.724
20181109153226.165,10.0.4.12,5001,10.0.2.6,32906,3,206.0-207.0,598290,4786320,2.375,31,438,7.078,0,336.664,1.592,90072.345,3265.909
20181109153227.171,10.0.4.12,5001,10.0.2.6,32906,3,207.0-208.0,610050,4880400,3.280,33,448,7.366,0,337.177,1.592,90072.345,3252.002
20181109153228.157,10.0.4.12,5001,10.0.2.6,32906,3,208.0-209.0,610050,4880400,1.926,32,447,7.159,0,337.683,1.592,90072.345,3238.270
20181109153229.163,10.0.4.12,5001,10.0.2.6,32906,3,209.0-210.0,599760,4798080,3.380,33,441,7.483,0,338.172,1.592,90072.345,3224.939
20181109153230.188,10.0.4.12,5001,10.0.2.6,32906,3,210.0-211.0,621810,4974480,3.370,33,456,7.237,0,338.671,1.592,90072.345,3211.289
20181109153231.164,10.0.4.12,5001,10.0.2.6,32906,3,211.0-212.0,595350,4762800,2.548,31,436,7.110,0,339.140,1.592,90072.345,3198.382
20181109153232.179,10.0.4.12,5001,10.0.2.6,32906,3,212.0-213.0,612990,4903920,3.363,34,451,7.539,0,339.614,1.592,90072.345,3185.253
20181109153233.165,10.0.4.12,5001,10.0.2.6,32906,3,213.0-214.0,607110,4856880,2.044,31,444,6.982,0,340.078,1.592,90072.345,3172.408
20181109153234.171,10.0.4.12,5001,10.0.2.6,32906,3,214.0-215.0,602700,4821600,3.454,34,444,7.658,0,340.529,1.592,90072.345,3159.810
20181109153235.166,10.0.4.12,5001,10.0.2.6,32906,3,215.0-216.0,620340,4962720,1.826,33,455,7.253,0,340.989,1.592,90072.345,3146.997
20181109153236.162,10.0.4.12,5001,10.0.2.6,32906,3,216.0-217.0,592410,4739280,2.948,31,434,7.143,0,341.420,1.592,90072.345,3134.907
20181109153237.177,10.0.4.12,5001,10.0.2.6,32906,3,217.0-218.0,617400,4939200,3.273,33,453,7.285,0,341.859,1.592,90072.345,3122.453
20181109153238.163,10.0.4.12,5001,10.0.2.6,32906,3,218.0-219.0,604170,4833360,2.222,32,443,7.223,0,342.287,1.592,90072.345,3110.408
20181109153239.168,10.0.4.12,5001,10.0.2.6,32906,3,219.0-220.0,605640,4845120,3.378,33,445,7.416,0,342.706,1.592,90072.345,3098.473
20181109153240.164,10.0.4.12,5001,10.0.2.6,32906,3,220.0-221.0,615930,4927440,1.879,33,452,7.301,0,343.127,1.592,90072.345,3086.476
20181109153241.159,10.0.4.12,5001,10.0.2.6,32906,3,221.0-222.0,593880,4751040,3.140,31,435,7.126,0,343.527,1.592,90072.345,3075.038
20181109153242.185,10.0.4.12,5001,10.0.2.6,32906,3,222.0-223.0,620340,4962720,3.270,33,455,7.253,0,343.936,1.592,90072.345,3063.226
20181109153243.160,10.0.4.12,5001,10.0.2.6,32906,3,223.0-224.0,599760,4798080,2.424,32,440,7.273,0,344.330,1.592,90072.345,3051.934
20181109153244.176,10.0.4.12,5001,10.0.2.6,32906,3,224.0-225.0,610050,4880400,3.358,33,448,7.366,0,344.721,1.592,90072.345,3040.576
20181109153245.162,10.0.4.12,5001,10.0.2.6,32906,3,225.0-226.0,612990,4903920,2.123,34,451,7.539,0,345.110,1.592,90072.345,3029.290
20181109153246.167,10.0.4.12,5001,10.0.2.6,32906,3,226.0-227.0,595350,4762800,3.355,31,436,7.110,0,345.480,1.592,90072.345,3018.448
20181109153247.183,10.0.4.12,5001,10.0.2.6,32906,3,227.0-228.0,621810,4974480,3.355,33,456,7.237,0,345.863,1.592,90072.345,3007.247
20181109153248.159,10.0.4.12,5001,10.0.2.6,32906,3,228.0-229.0,596820,4774560,2.627,32,438,7.306,0,346.224,1.592,90072.345,2996.613
20181109153249.174,10.0.4.12,5001,10.0.2.6,32906,3,229.0-230.0,612990,4903920,3.388,33,450,7.333,0,346.590,1.592,90072.345,2985.807
20181109153250.160,10.0.4.12,5001,10.0.2.6,32906,3,230.0-231.0,608580,4868640,1.911,31,445,6.966,0,346.950,1.592,90072.345,2975.194
20181109153251.165,10.0.4.12,5001,10.0.2.6,32906,3,231.0-232.0,599760,4798080,3.279,33,441,7.483,0,347.296,1.592,90072.345,2964.845
20181109153252.191,10.0.4.12,5001,10.0.2.6,32906,3,232.0-233.0,621810,4974480,3.268,33,456,7.237,0,347.652,1.592,90072.345,2954.229
20181109153253.167,10.0.4.12,5001,10.0.2.6,32906,3,233.0-234.0,593880,4751040,2.847,32,436,7.339,0,347.988,1.592,90072.345,2944.195
20181109153254.183,10.0.4.12,5001,10.0.2.6,32906,3,234.0-235.0,615930,4927440,3.375,33,452,7.301,0,348.330,1.592,90072.345,2933.896
20181109153255.158,10.0.4.12,5001,10.0.2.6,32906,3,235.0-236.0,605640,4845120,1.996,31,443,6.998,0,348.664,1.592,90072.345,2923.873
20181109153256.174,10.0.4.12,5001,10.0.2.6,32906,3,236.0-237.0,602700,4821600,3.268,33,443,7.449,0,348.989,1.592,90072.345,2914.001
20181109153257.159,10.0.4.12,5001,10.0.2.6,32906,3,237.0-238.0,617400,4939200,1.903,34,454,7.489,0,349.320,1.592,90072.345,2903.990
20181109153258.165,10.0.4.12,5001,10.0.2.6,32906,3,238.0-239.0,593880,4751040,3.314,32,436,7.339,0,349.633,1.592,90072.345,2894.458
20181109153259.181,10.0.4.12,5001,10.0.2.6,32906,3,239.0-240.0,620340,4962720,3.458,33,455,7.253,0,349.955,1.592,90072.345,2884.601
20181109153300.166,10.0.4.12,5001,10.0.2.6,32906,3,240.0-241.0,602700,4821600,2.183,31,441,7.029,0,350.266,1.592,90072.345,2875.119
20181109153301.172,10.0.4.12,5001,10.0.2.6,32906,3,241.0-242.0,605640,4845120,3.354,33,445,7.416,0,350.572,1.592,90072.345,2865.685
20181109153302.158,10.0.4.12,5001,10.0.2.6,32906,3,242.0-243.0,614460,4915680,1.923,33,451,7.317,0,350.879,1.592,90072.345,2856.208
20181109153303.164,10.0.4.12,5001,10.0.2.6,32906,3,243.0-244.0,595350,4762800,3.387,32,437,7.323,0,351.172,1.592,90072.345,2847.115
20181109153304.159,10.0.4.12,5001,10.0.2.6,32906,3,244.0-245.0,610050,4880400,2.730,32,447,7.159,0,351.468,1.592,90072.345,2837.887
20181109153305.175,10.0.4.12,5001,10.0.2.6,32906,3,245.0-246.0,614460,4915680,3.365,33,451,7.317,0,351.763,1.592,90072.345,2828.682
20181109153306.161,10.0.4.12,5001,10.0.2.6,32906,3,246.0-247.0,608580,4868640,1.888,31,445,6.966,0,352.054,1.592,90072.345,2819.653
20181109153307.167,10.0.4.12,5001,10.0.2.6,32906,3,247.0-248.0,599760,4798080,3.268,33,441,7.483,0,352.333,1.592,90072.345,2810.839
20181109153308.162,10.0.4.12,5001,10.0.2.6,32906,3,248.0-249.0,620340,4962720,1.799,34,456,7.456,0,352.621,1.592,90072.345,2801.809
20181109153309.158,10.0.4.12,5001,10.0.2.6,32906,3,249.0-250.0,593880,4751040,3.026,32,436,7.339,0,352.892,1.592,90072.345,2793.245
20181109153310.184,10.0.4.12,5001,10.0.2.6,32906,3,250.0-251.0,615930,4927440,3.394,33,452,7.301,0,353.171,1.592,90072.345,2784.445
20181109153311.159,10.0.4.12,5001,10.0.2.6,32906,3,251.0-252.0,605640,4845120,2.106,31,443,6.998,0,353.440,1.592,90072.345,2775.873
20181109153312.175,10.0.4.12,5001,10.0.2.6,32906,3,252.0-253.0,604170,4833360,3.280,33,444,7.432,0,353.704,1.592,90072.345,2767.401
20181109153313.160,10.0.4.12,5001,10.0.2.6,32906,3,253.0-254.0,617400,4939200,1.818,33,453,7.285,0,353.972,1.592,90072.345,2758.822
20181109153314.166,10.0.4.12,5001,10.0.2.6,32906,3,254.0-255.0,593880,4751040,3.146,32,436,7.339,0,354.223,1.592,90072.345,2750.645
20181109153315.182,10.0.4.12,5001,10.0.2.6,32906,3,255.0-256.0,620340,4962720,3.382,33,455,7.253,0,354.487,1.592,90072.345,2742.181
20181109153316.157,10.0.4.12,5001,10.0.2.6,32906,3,256.0-257.0,601230,4809840,2.214,31,440,7.045,0,354.740,1.592,90072.345,2734.052
20181109153317.173,10.0.4.12,5001,10.0.2.6,32906,3,257.0-258.0,607110,4856880,3.347,34,447,7.606,0,354.990,1.592,90072.345,2725.916
20181109153318.159,10.0.4.12,5001,10.0.2.6,32906,3,258.0-259.0,612990,4903920,2.092,33,450,7.333,0,355.241,1.592,90072.345,2717.775
20181109153319.164,10.0.4.12,5001,10.0.2.6,32906,3,259.0-260.0,596820,4774560,3.366,31,437,7.094,0,355.482,1.592,90072.345,2709.918
20181109153320.190,10.0.4.12,5001,10.0.2.6,32906,3,260.0-261.0,621810,4974480,3.453,34,457,7.440,0,355.729,1.592,90072.345,2701.804
20181109153321.166,10.0.4.12,5001,10.0.2.6,32906,3,261.0-262.0,596820,4774560,2.517,31,437,7.094,0,355.967,1.592,90072.345,2694.084
20181109153322.181,10.0.4.12,5001,10.0.2.6,32906,3,262.0-263.0,611520,4892160,3.363,33,449,7.350,0,356.205,1.592,90072.345,2686.243
20181109153323.167,10.0.4.12,5001,10.0.2.6,32906,3,263.0-264.0,610050,4880400,1.959,32,447,7.159,0,356.441,1.592,90072.345,2678.488
20181109153324.172,10.0.4.12,5001,10.0.2.6,32906,3,264.0-265.0,599760,4798080,3.461,33,441,7.483,0,356.673,1.592,90072.345,2670.929
20181109153325.188,10.0.4.12,5001,10.0.2.6,32906,3,265.0-266.0,621810,4974480,3.386,33,456,7.237,0,356.910,1.592,90072.345,2663.160
20181109153326.164,10.0.4.12,5001,10.0.2.6,32906,3,266.0-267.0,593880,4751040,2.660,31,435,7.126,0,357.135,1.592,90072.345,2655.802
20181109153327.180,10.0.4.12,5001,10.0.2.6,32906,3,267.0-268.0,614460,4915680,3.277,33,451,7.317,0,357.364,1.592,90072.345,2648.253
20181109153328.165,10.0.4.12,5001,10.0.2.6,32906,3,268.0-269.0,605640,4845120,2.115,32,444,7.207,0,357.588,1.592,90072.345,2640.875
20181109153329.171,10.0.4.12,5001,10.0.2.6,32906,3,269.0-270.0,604170,4833360,3.357,33,444,7.432,0,357.808,1.592,90072.345,2633.577
20181109153329.544,10.0.4.12,5001,10.0.2.6,32906,3,0.0-270.4,109672290,3244972,1.661,45766,120373,38.020,0,357.895,1.592,90072.345,2630.646
